Date,^DJI,^GSPC,^IXIC,^N225,^STI,^FTSE
1997-11-05,7692.60009765625,942.760009765625,1637.3299560546875,16448.05078125,1700.0,4908.2998046875
1997-11-06,7683.2001953125,938.030029296875,1623.43994140625,16533.869140625,1690.5,4863.7998046875
1997-11-07,7581.2998046875,927.510009765625,1602.4000244140625,15836.3603515625,1671.300048828125,4764.39990234375
1997-11-10,7552.60009765625,921.1300048828125,1590.719970703125,15697.2001953125,1663.699951171875,4806.7998046875
1997-11-11,7558.7001953125,923.780029296875,1584.8599853515625,15867.23046875,1684.0999755859375,4793.7001953125
1997-11-12,7401.2998046875,905.9600219726562,1541.7099609375,15434.169921875,1685.800048828125,4720.39990234375
1997-11-13,7487.7998046875,916.6599731445312,1559.25,15427.26953125,1690.699951171875,4711.0
1997-11-14,7572.5,928.3499755859375,1583.510009765625,15082.51953125,1700.300048828125,4741.7998046875
1997-11-17,7698.2001953125,946.2000122070312,1614.1099853515625,16283.3203125,1698.699951171875,4867.0
1997-11-20,7826.60009765625,958.97998046875,1626.56005859375,16308.490234375,1641.0,4908.39990234375
1997-11-21,7881.06982421875,963.0900268554688,1620.75,16721.580078125,1642.4000244140625,4985.7998046875
1997-11-25,7809.0,950.8200073242188,1589.0400390625,15867.5302734375,1646.4000244140625,4863.5
1997-11-26,7794.7998046875,951.6400146484375,1594.5,16045.5498046875,1653.5999755859375,4891.2001953125
1997-11-28,7823.10009765625,955.4000244140625,1600.550048828125,16636.259765625,1660.5999755859375,4831.7998046875
1997-12-01,8013.10009765625,974.77001953125,1630.719970703125,17007.58984375,1694.199951171875,4921.7998046875
1997-12-02,8018.7998046875,971.6799926757812,1606.3699951171875,16910.2890625,1697.300048828125,4977.60009765625
1997-12-03,8032.0,976.77001953125,1615.1300048828125,16585.509765625,1696.300048828125,4970.7001953125
1997-12-04,8050.2001953125,973.0999755859375,1613.4200439453125,16306.7900390625,1700.199951171875,5082.2998046875
1997-12-08,8110.7998046875,982.3699951171875,1651.5400390625,16131.5703125,1753.5999755859375,5187.39990234375
1997-12-09,8049.7001953125,975.780029296875,1620.550048828125,16686.509765625,1734.199951171875,5177.10009765625
1997-12-10,7978.7998046875,969.7899780273438,1596.6099853515625,16478.119140625,1703.5,5130.7001953125
1997-12-11,7849.0,954.9400024414062,1558.5400390625,16050.150390625,1664.300048828125,5035.89990234375
1997-12-12,7838.2998046875,953.3900146484375,1536.5799560546875,15904.2998046875,1633.0,5045.2001953125
1997-12-15,7922.60009765625,963.3900146484375,1536.56005859375,15909.3896484375,1600.5999755859375,5121.7998046875
1997-12-16,7976.2998046875,968.0399780273438,1553.0,15985.2099609375,1561.800048828125,5203.39990234375
1997-12-18,7846.5,955.2999877929688,1523.18994140625,16161.6396484375,1591.4000244140625,5168.2998046875
1997-12-19,7756.2998046875,946.780029296875,1524.739990234375,15314.8896484375,1572.5999755859375,5020.2001953125
1997-12-22,7819.2998046875,953.7000122070312,1532.06005859375,14799.400390625,1541.699951171875,5018.2001953125
1997-12-29,7792.39990234375,953.3499755859375,1537.449951171875,14775.2197265625,1517.9000244140625,5112.39990234375
1997-12-30,7916.0,970.8400268554688,1565.030029296875,15258.740234375,1514.800048828125,5132.39990234375
1998-01-05,7979.0,977.0700073242188,1594.1199951171875,14956.83984375,1496.0,5262.5
1998-01-07,7902.2998046875,964.0,1561.699951171875,15028.169921875,1368.0999755859375,5224.10009765625
1998-01-08,7802.60009765625,956.0499877929688,1555.5400390625,15019.1796875,1270.699951171875,5237.10009765625
1998-01-09,7580.39990234375,927.6900024414062,1503.219970703125,14995.099609375,1176.4000244140625,5138.2998046875
1998-01-12,7647.2001953125,939.2100219726562,1507.5799560546875,14664.4404296875,1073.5,5068.7998046875
1998-01-13,7732.10009765625,952.1199951171875,1541.6300048828125,14755.9404296875,1156.5,5083.89990234375
1998-01-14,7784.7001953125,957.9400024414062,1548.760009765625,15121.98046875,1243.300048828125,5106.89990234375
1998-01-16,7753.5,961.510009765625,1562.8800048828125,16046.4501953125,1245.300048828125,5263.10009765625
1998-01-20,7873.10009765625,978.5999755859375,1590.1400146484375,16366.5302734375,1296.9000244140625,5278.2001953125
1998-01-21,7794.39990234375,970.8099975585938,1587.9200439453125,16684.419921875,1311.4000244140625,5272.2998046875
1998-01-22,7730.89990234375,963.0399780273438,1576.510009765625,16405.689453125,1269.5,5253.10009765625
1998-01-23,7700.7001953125,957.5900268554688,1575.9300537109375,16789.109375,1259.800048828125,5181.39990234375
1998-01-26,7712.93994140625,956.9500122070312,1561.4599609375,17073.330078125,1256.300048828125,5237.2001953125
1998-01-27,7815.080078125,969.02001953125,1578.9000244140625,16981.619140625,1259.9000244140625,5326.2998046875
1998-02-02,8107.77978515625,1001.27001953125,1652.8900146484375,16776.8203125,1433.0,5599.0
1998-02-04,8129.7099609375,1006.9000244140625,1680.43994140625,16882.619140625,1425.199951171875,5595.7998046875
1998-02-06,8189.490234375,1012.4600219726562,1694.3499755859375,17040.060546875,1536.9000244140625,5629.7001953125
1998-02-09,8180.52001953125,1010.739990234375,1690.4300537109375,17205.0,1543.699951171875,5600.89990234375
1998-02-10,8295.6103515625,1019.010009765625,1709.0400390625,17205.08984375,1603.0,5613.2998046875
1998-02-12,8369.599609375,1024.1400146484375,1714.3399658203125,17174.9296875,1600.300048828125,5552.5
1998-02-13,8370.099609375,1020.0900268554688,1710.4200439453125,16791.009765625,1552.699951171875,5582.2998046875
1998-02-17,8398.5,1022.760009765625,1703.4300537109375,16790.7109375,1496.9000244140625,5709.5
1998-02-18,8451.0595703125,1032.0799560546875,1715.72998046875,16613.890625,1539.0,5723.39990234375
1998-02-19,8375.580078125,1028.280029296875,1727.010009765625,16616.48046875,1553.5,5718.5
1998-02-20,8413.9404296875,1034.2099609375,1728.1300048828125,16756.240234375,1545.800048828125,5751.60009765625
1998-02-23,8410.2001953125,1038.1400146484375,1751.760009765625,16609.490234375,1551.9000244140625,5702.7998046875
1998-02-25,8457.7802734375,1042.9000244140625,1766.47998046875,16360.6396484375,1583.199951171875,5745.10009765625
1998-02-26,8490.669921875,1048.6700439453125,1777.1099853515625,16501.69921875,1595.0,5764.7998046875
1998-02-27,8545.7197265625,1049.3399658203125,1770.510009765625,16831.669921875,1615.4000244140625,5767.2998046875
1998-03-02,8550.4501953125,1047.699951171875,1758.5400390625,17264.33984375,1610.5999755859375,5820.60009765625
1998-03-03,8584.830078125,1052.02001953125,1757.1400146484375,17168.330078125,1592.9000244140625,5807.7001953125
1998-03-04,8539.240234375,1047.3299560546875,1759.699951171875,17095.599609375,1571.5,5733.10009765625
1998-03-05,8444.330078125,1035.050048828125,1711.9200439453125,16848.55078125,1579.699951171875,5695.60009765625
1998-03-06,8569.3896484375,1055.68994140625,1753.489990234375,17131.970703125,1571.199951171875,5782.89990234375
1998-03-09,8567.1396484375,1052.31005859375,1725.1600341796875,16972.529296875,1538.699951171875,5818.89990234375
1998-03-11,8675.75,1068.469970703125,1756.8499755859375,16756.140625,1577.800048828125,5829.7998046875
1998-03-12,8659.5595703125,1069.9200439453125,1764.06005859375,16575.220703125,1580.800048828125,5794.7998046875
1998-03-13,8602.51953125,1068.6099853515625,1771.6600341796875,17060.140625,1598.5999755859375,5782.2998046875
1998-03-16,8718.849609375,1079.27001953125,1788.1800537109375,16861.140625,1604.800048828125,5785.10009765625
1998-03-18,8775.400390625,1085.52001953125,1788.280029296875,16619.6796875,1645.300048828125,5903.60009765625
1998-03-19,8803.0498046875,1089.739990234375,1799.97998046875,16679.01953125,1698.800048828125,5997.89990234375
1998-03-20,8906.4296875,1099.1600341796875,1789.1600341796875,16830.470703125,1679.0999755859375,5956.2998046875
1998-03-23,8816.25,1095.550048828125,1792.510009765625,16868.830078125,1660.4000244140625,5947.0
1998-03-24,8904.4404296875,1105.6500244140625,1812.43994140625,16606.390625,1640.5,5983.7001953125
1998-03-25,8872.7998046875,1101.9300537109375,1824.510009765625,16658.33984375,1667.199951171875,5967.89990234375
1998-03-26,8846.8896484375,1100.800048828125,1828.5400390625,16980.619140625,1651.5999755859375,5905.60009765625
1998-03-27,8796.080078125,1095.43994140625,1823.6199951171875,16739.259765625,1653.9000244140625,5939.2998046875
1998-03-30,8782.1201171875,1093.5999755859375,1818.699951171875,16263.0400390625,1648.5999755859375,5911.89990234375
1998-03-31,8799.8095703125,1101.75,1835.6800537109375,16527.169921875,1629.199951171875,5932.2001953125
1998-04-01,8868.3203125,1108.1500244140625,1847.6600341796875,16241.66015625,1600.0999755859375,6017.60009765625
1998-04-02,8986.6396484375,1120.010009765625,1852.9599609375,15702.900390625,1568.5999755859375,6052.7998046875
1998-04-06,9033.23046875,1121.3800048828125,1829.1400146484375,15705.990234375,1549.9000244140625,6105.7998046875
1998-04-08,8891.48046875,1101.6500244140625,1807.010009765625,16376.6201171875,1573.0999755859375,6055.2001953125
1998-04-09,8994.8603515625,1110.6700439453125,1820.239990234375,16536.66015625,1594.0999755859375,6105.5
1998-04-14,9110.2001953125,1115.75,1843.030029296875,16277.3203125,1561.5999755859375,6104.10009765625
1998-04-15,9162.26953125,1119.3199462890625,1863.260009765625,16299.2998046875,1543.9000244140625,6074.10009765625
1998-04-16,9076.5703125,1108.1700439453125,1858.239990234375,15883.76953125,1515.199951171875,6002.0
1998-04-20,9141.83984375,1123.6500244140625,1887.1400146484375,15697.099609375,1510.4000244140625,5954.10009765625
1998-04-21,9184.9404296875,1126.6700439453125,1903.8699951171875,15825.669921875,1492.300048828125,5955.0
1998-04-22,9176.7197265625,1130.5400390625,1917.6099853515625,15761.5400390625,1475.5,5931.2001953125
1998-04-23,9143.330078125,1119.5799560546875,1881.3900146484375,15761.6904296875,1495.9000244140625,5898.10009765625
1998-04-24,9064.6201171875,1107.9000244140625,1868.9599609375,16011.240234375,1491.300048828125,5863.89990234375
1998-04-28,8898.9599609375,1085.1099853515625,1831.77001953125,15395.4296875,1481.77001953125,5806.60009765625
1998-04-30,9063.3701171875,1111.75,1868.4100341796875,15641.259765625,1493.4000244140625,5928.39990234375
1998-05-07,8976.6796875,1095.1400146484375,1835.1400146484375,15143.0302734375,1428.5,5938.0
1998-05-08,9055.150390625,1108.1400146484375,1864.3699951171875,15149.0,1420.75,5969.7998046875
1998-05-12,9161.76953125,1115.7900390625,1860.1600341796875,15322.48046875,1400.050048828125,5956.7001953125
1998-05-13,9211.83984375,1118.8599853515625,1866.1800537109375,15343.8095703125,1331.97998046875,5972.89990234375
1998-05-14,9172.23046875,1117.3699951171875,1865.3599853515625,15307.6904296875,1301.780029296875,5948.5
1998-05-15,9096.0,1108.72998046875,1846.77001953125,15242.8603515625,1322.030029296875,5917.7998046875
1998-05-18,9050.91015625,1105.8199462890625,1831.6199951171875,15384.4697265625,1291.739990234375,5826.2001953125
1998-05-20,9171.48046875,1119.06005859375,1831.75,15652.9501953125,1273.780029296875,5907.39990234375
1998-05-21,9132.3701171875,1114.6400146484375,1820.989990234375,15845.25,1319.6500244140625,5935.60009765625
1998-05-22,9114.4404296875,1110.469970703125,1805.0,15801.650390625,1313.6700439453125,5955.60009765625
1998-05-26,8963.73046875,1094.02001953125,1778.0899658203125,15884.8203125,1312.7900390625,5970.7001953125
1998-05-27,8936.5703125,1092.22998046875,1781.0999755859375,15664.2900390625,1295.530029296875,5870.2001953125
1998-05-28,8970.2001953125,1097.5999755859375,1794.6199951171875,15796.5498046875,1261.6199951171875,5862.2998046875
1998-05-29,8899.9501953125,1090.8199462890625,1778.8699951171875,15670.7802734375,1254.9300537109375,5870.7001953125
1998-06-01,8922.3701171875,1090.97998046875,1746.8199462890625,15321.0302734375,1234.5899658203125,5837.89990234375
1998-06-02,8891.240234375,1093.219970703125,1761.7900390625,15554.4501953125,1207.1199951171875,5842.2998046875
1998-06-03,8803.7998046875,1082.72998046875,1742.31005859375,15347.0,1219.800048828125,5898.39990234375
1998-06-04,8870.5595703125,1094.8299560546875,1769.949951171875,15426.4697265625,1187.739990234375,5860.7998046875
1998-06-05,9037.7099609375,1113.8599853515625,1782.9200439453125,15323.4296875,1168.4599609375,5947.2998046875
1998-06-08,9069.599609375,1115.719970703125,1787.77001953125,15294.7099609375,1128.5699462890625,6037.7998046875
1998-06-09,9049.919921875,1118.4100341796875,1800.760009765625,15530.169921875,1117.2099609375,6019.7998046875
1998-06-10,8971.7001953125,1112.280029296875,1773.25,15339.259765625,1067.81005859375,5987.39990234375
1998-06-11,8811.76953125,1094.5799560546875,1749.75,15014.0400390625,1086.8299560546875,5852.5
1998-06-12,8834.9404296875,1098.8399658203125,1745.050048828125,15022.330078125,1091.489990234375,5769.7998046875
1998-06-15,8627.9296875,1077.010009765625,1715.75,14825.169921875,1052.8399658203125,5715.7001953125
1998-06-16,8665.2900390625,1087.5899658203125,1753.1199951171875,14720.3798828125,1048.9599609375,5729.7001953125
1998-06-17,8829.4599609375,1107.1099853515625,1776.4000244140625,14715.3798828125,1107.699951171875,5832.7001953125
1998-06-18,8813.009765625,1106.3699951171875,1772.699951171875,15361.5400390625,1133.4100341796875,5812.10009765625
1998-06-19,8712.8701171875,1100.6500244140625,1781.2900390625,15267.98046875,1122.9300537109375,5748.10009765625
1998-06-22,8711.1298828125,1103.2099609375,1805.8199462890625,15309.08984375,1098.449951171875,5712.5
1998-06-23,8828.4599609375,1119.489990234375,1844.5699462890625,15054.599609375,1082.25,5772.0
1998-06-24,8923.8701171875,1132.8800048828125,1877.760009765625,15123.1796875,1074.8499755859375,5804.89990234375
1998-06-25,8935.580078125,1129.280029296875,1863.25,15132.2197265625,1069.8299560546875,5859.0
1998-06-26,8944.5400390625,1133.199951171875,1869.530029296875,15210.0400390625,1085.5899658203125,5877.39990234375
1998-06-29,8997.3603515625,1138.489990234375,1891.0799560546875,15365.73046875,1085.1500244140625,5884.5
1998-06-30,8952.01953125,1133.8399658203125,1894.739990234375,15830.26953125,1066.6600341796875,5832.60009765625
1998-07-01,9048.669921875,1148.56005859375,1914.4599609375,16362.8896484375,1095.0999755859375,5919.89990234375
1998-07-02,9025.259765625,1146.4200439453125,1894.0,16471.580078125,1124.8699951171875,5960.2001953125
1998-07-06,9091.76953125,1157.3299560546875,1909.469970703125,16350.4501953125,1127.510009765625,5990.2998046875
1998-07-07,9085.0400390625,1154.6600341796875,1908.1099853515625,16416.279296875,1115.1800537109375,6003.39990234375
1998-07-08,9174.9697265625,1166.3800048828125,1935.3900146484375,16530.970703125,1107.780029296875,6009.60009765625
1998-07-09,9089.7802734375,1158.56005859375,1939.8199462890625,16446.94921875,1103.6500244140625,5969.7001953125
1998-07-10,9105.740234375,1164.3299560546875,1943.0400390625,16090.0595703125,1090.3499755859375,5929.7001953125
1998-07-13,9096.2099609375,1165.18994140625,1965.530029296875,16360.3896484375,1053.18994140625,5958.2001953125
1998-07-14,9245.5400390625,1177.5799560546875,1968.4100341796875,16488.91015625,1042.43994140625,6100.2001953125
1998-07-15,9234.4697265625,1174.81005859375,1994.5400390625,16614.140625,1056.010009765625,6151.5
1998-07-16,9328.1904296875,1183.989990234375,2000.56005859375,16731.919921875,1073.969970703125,6116.7998046875
1998-07-21,9190.1904296875,1165.0699462890625,1979.1400146484375,16556.689453125,1062.52001953125,6132.7001953125
1998-07-22,9128.91015625,1164.0799560546875,1969.75,16293.0595703125,1052.6600341796875,5989.60009765625
1998-07-23,8932.98046875,1139.75,1935.219970703125,16188.009765625,1062.260009765625,5976.2001953125
1998-07-24,8937.3603515625,1140.800048828125,1930.989990234375,16361.8896484375,1070.3599853515625,5892.2998046875
1998-07-28,8934.7802734375,1130.239990234375,1896.530029296875,16114.5400390625,1060.1400146484375,5835.89990234375
1998-07-29,8914.9599609375,1125.2099609375,1881.489990234375,16158.08984375,1053.97998046875,5844.10009765625
1998-07-30,9026.9501953125,1142.949951171875,1919.5799560546875,16201.599609375,1059.530029296875,5910.7001953125
1998-07-31,8883.2900390625,1120.6700439453125,1872.3900146484375,16378.9697265625,1064.199951171875,5837.10009765625
1998-08-03,8786.740234375,1112.43994140625,1851.0999755859375,16165.080078125,1074.760009765625,5809.7001953125
1998-08-04,8487.3095703125,1072.1199951171875,1785.6400146484375,16023.580078125,1064.989990234375,5736.10009765625
1998-08-05,8546.7802734375,1081.4300537109375,1788.199951171875,15992.16015625,1052.1300048828125,5632.5
1998-08-06,8577.6796875,1089.6300048828125,1829.510009765625,15876.2197265625,1065.780029296875,5594.10009765625
1998-08-11,8462.849609375,1068.97998046875,1792.699951171875,15406.990234375,1007.9299926757812,5432.7998046875
1998-08-12,8552.9599609375,1084.219970703125,1825.530029296875,15378.9697265625,995.77001953125,5462.2001953125
1998-08-13,8459.5,1074.9100341796875,1802.5400390625,15382.01953125,965.739990234375,5399.5
1998-08-14,8425.0,1062.75,1790.18994140625,15123.9296875,974.1099853515625,5455.0
1998-08-18,8714.650390625,1101.199951171875,1855.1199951171875,15063.7900390625,927.6199951171875,5648.2001953125
1998-08-19,8693.2802734375,1098.06005859375,1842.68994140625,15406.33984375,923.0399780273438,5694.2998046875
1998-08-20,8611.41015625,1091.5999755859375,1832.449951171875,15391.41015625,922.8599853515625,5667.39990234375
1998-08-21,8533.650390625,1081.239990234375,1797.6099853515625,15298.2001953125,933.1599731445312,5477.0
1998-08-24,8566.6103515625,1088.1400146484375,1790.8199462890625,14988.3603515625,917.3099975585938,5553.7001953125
1998-08-25,8602.650390625,1092.8499755859375,1798.1700439453125,15072.9296875,911.3200073242188,5654.39990234375
1998-08-26,8523.349609375,1084.18994140625,1768.1300048828125,14866.0302734375,925.8499755859375,5545.39990234375
1998-08-27,8165.990234375,1042.5899658203125,1686.4100341796875,14413.7900390625,910.8800048828125,5368.5
1998-08-28,8051.68017578125,1027.1400146484375,1639.6800537109375,13915.6298828125,885.260009765625,5249.39990234375
1998-09-01,7827.43017578125,994.260009765625,1575.0899658203125,14369.6298828125,813.9500122070312,5169.10009765625
1998-09-02,7782.3701171875,990.47998046875,1592.8499755859375,14376.6201171875,827.8499755859375,5235.89990234375
1998-09-03,7682.22021484375,982.260009765625,1571.8599853515625,14261.240234375,812.7000122070312,5118.7001953125
1998-09-04,7640.25,973.8900146484375,1566.52001953125,14042.91015625,805.0399780273438,5167.0
1998-09-08,8020.77978515625,1023.4600219726562,1660.8599853515625,14913.490234375,868.6799926757812,5344.2001953125
1998-09-09,7865.02001953125,1006.2000122070312,1624.550048828125,14755.5400390625,885.4600219726562,5311.2998046875
1998-09-10,7615.5400390625,980.1900024414062,1585.3299560546875,14666.0302734375,865.0,5136.60009765625
1998-09-11,7795.5,1009.0599975585938,1641.6400146484375,13916.98046875,853.1900024414062,5118.60009765625
1998-09-14,7945.35009765625,1029.719970703125,1665.68994140625,14227.3701171875,877.8300170898438,5268.60009765625
1998-09-16,8089.77978515625,1045.47998046875,1689.9100341796875,14197.7001953125,946.75,5291.7001953125
1998-09-17,7873.77001953125,1018.8699951171875,1646.25,13859.1396484375,941.4199829101562,5132.89990234375
1998-09-21,7933.25,1023.8900146484375,1680.4300537109375,13597.2998046875,882.5900268554688,4990.2998046875
1998-09-22,7897.2001953125,1029.6300048828125,1697.800048828125,13789.8095703125,896.3200073242188,5103.2998046875
1998-09-24,8001.990234375,1042.719970703125,1720.3399658203125,14205.7802734375,931.97998046875,5167.60009765625
1998-09-25,8028.77001953125,1044.75,1743.5899658203125,13723.83984375,923.9199829101562,5061.0
1998-09-28,8108.83984375,1048.68994140625,1739.219970703125,13909.3701171875,930.530029296875,5093.5
1998-09-29,8080.52001953125,1049.02001953125,1734.050048828125,13821.4296875,938.510009765625,5108.7001953125
1998-09-30,7842.6201171875,1017.010009765625,1693.8399658203125,13406.3896484375,939.6500244140625,5064.39990234375
1998-10-01,7632.52978515625,986.3900146484375,1612.3299560546875,13197.1201171875,916.02001953125,4908.2001953125
1998-10-02,7784.68994140625,1002.5999755859375,1614.97998046875,13223.6904296875,899.989990234375,4750.39990234375
1998-10-05,7726.240234375,988.5599975585938,1536.68994140625,12948.1201171875,883.8599853515625,4648.7001953125
1998-10-06,7742.97998046875,984.5900268554688,1510.8900146484375,13021.6396484375,891.47998046875,4854.0
1998-10-07,7741.68994140625,970.6799926757812,1462.6099853515625,13825.6103515625,921.5700073242188,4828.89990234375
1998-10-08,7731.91015625,959.4400024414062,1419.1199951171875,13026.0595703125,950.9600219726562,4698.89990234375
1998-10-09,7899.52001953125,984.3900146484375,1492.489990234375,12879.9697265625,976.6500244140625,4823.39990234375
1998-10-12,8001.47021484375,997.7100219726562,1546.0799560546875,13555.009765625,1016.5999755859375,5037.7001953125
1998-10-13,7938.14013671875,994.7999877929688,1509.449951171875,13242.7900390625,1015.6400146484375,4990.10009765625
1998-10-14,7968.77978515625,1005.530029296875,1540.969970703125,13070.73046875,985.780029296875,5038.39990234375
1998-10-15,8299.3603515625,1047.489990234375,1611.010009765625,12995.3701171875,1024.75,5056.2998046875
1998-10-16,8416.759765625,1056.4200439453125,1620.949951171875,13280.5400390625,1119.5999755859375,5133.10009765625
1998-10-20,8505.849609375,1063.9300537109375,1639.18994140625,13808.0498046875,1108.75,5251.89990234375
1998-10-22,8533.1396484375,1078.47998046875,1702.6400146484375,14295.5595703125,1117.5,5229.89990234375
1998-10-23,8452.2900390625,1070.6700439453125,1693.8599853515625,14144.7001953125,1113.5899658203125,5217.10009765625
1998-10-26,8432.2099609375,1072.3199462890625,1724.97998046875,13843.4599609375,1113.5,5231.5
1998-10-27,8366.0400390625,1065.3399658203125,1717.6300048828125,13820.6796875,1153.5999755859375,5331.2001953125
1998-10-28,8371.9697265625,1068.0899658203125,1737.3499755859375,13516.0703125,1180.219970703125,5293.89990234375
1998-10-29,8495.0302734375,1085.9300537109375,1757.18994140625,13668.7197265625,1185.6500244140625,5358.5
1998-10-30,8592.099609375,1098.6700439453125,1771.3900146484375,13564.509765625,1204.6199951171875,5438.39990234375
1998-11-02,8706.150390625,1111.5999755859375,1800.9100341796875,13952.75,1263.1400146484375,5525.5
1998-11-04,8783.1396484375,1118.6700439453125,1823.5699462890625,14527.8095703125,1301.050048828125,5622.89990234375
1998-11-05,8915.4697265625,1133.8499755859375,1837.0999755859375,14341.3701171875,1299.52001953125,5479.7998046875
1998-11-06,8975.4599609375,1141.010009765625,1856.56005859375,14121.9697265625,1283.760009765625,5491.0
1998-11-09,8897.9599609375,1130.199951171875,1861.050048828125,14194.5400390625,1219.280029296875,5433.89990234375
1998-11-10,8863.98046875,1128.260009765625,1865.6199951171875,14108.08984375,1172.06005859375,5432.2998046875
1998-11-11,8823.8203125,1120.969970703125,1862.1099853515625,14428.01953125,1236.8199462890625,5476.7998046875
1998-11-12,8829.740234375,1117.68994140625,1851.06005859375,14075.0595703125,1197.18994140625,5449.0
1998-11-13,8919.58984375,1125.719970703125,1847.989990234375,14268.2099609375,1206.9100341796875,5463.2001953125
1998-11-16,9011.25,1135.8699951171875,1861.6800537109375,14428.26953125,1241.739990234375,5510.5
1998-11-17,8986.2802734375,1139.3199462890625,1878.52001953125,14413.0,1235.760009765625,5502.7001953125
1998-11-18,9041.1103515625,1144.47998046875,1897.43994140625,14599.23046875,1271.699951171875,5474.0
1998-11-19,9056.0498046875,1152.6099853515625,1919.6800537109375,14354.4599609375,1316.550048828125,5606.2001953125
1998-11-20,9159.5498046875,1163.550048828125,1928.2099609375,14779.9404296875,1347.9000244140625,5717.5
1998-11-24,9301.150390625,1182.989990234375,1965.8800048828125,15164.6396484375,1412.9000244140625,5798.2998046875
1998-11-25,9314.2802734375,1186.8699951171875,1985.2099609375,15073.4697265625,1390.510009765625,5755.2998046875
1998-11-27,9333.080078125,1192.3299560546875,2016.43994140625,15069.3896484375,1394.760009765625,5844.2001953125
1998-11-30,9116.5498046875,1163.6300048828125,1949.5400390625,14883.7001953125,1416.550048828125,5743.89990234375
1998-12-01,9133.5400390625,1175.280029296875,2003.75,14835.41015625,1368.699951171875,5537.5
1998-12-02,9064.5400390625,1171.25,1995.2099609375,14986.6201171875,1383.5899658203125,5507.2001953125
1998-12-03,8879.6796875,1150.1400146484375,1954.3299560546875,14697.080078125,1343.4300537109375,5566.10009765625
1998-12-04,9016.1396484375,1176.739990234375,2003.1600341796875,14639.9697265625,1357.1300048828125,5581.89990234375
1998-12-07,9070.4697265625,1187.699951171875,2040.6400146484375,14723.490234375,1376.8199462890625,5576.7001953125
1998-12-08,9027.98046875,1181.3800048828125,2034.75,14808.2001953125,1393.6099853515625,5615.7001953125
1998-12-09,9009.1904296875,1183.489990234375,2050.419921875,14931.900390625,1424.5899658203125,5669.10009765625
1998-12-10,8841.580078125,1165.02001953125,2015.9599609375,14807.7998046875,1439.8800048828125,5660.2998046875
1998-12-11,8821.759765625,1166.4599609375,2029.31005859375,14405.6396484375,1411.27001953125,5541.7001953125
1998-12-14,8695.599609375,1141.199951171875,1966.9200439453125,14111.6201171875,1379.5,5534.5
1998-12-15,8823.2998046875,1162.8299560546875,2012.5999755859375,14011.1904296875,1368.2900390625,5557.10009765625
1998-12-16,8790.599609375,1161.93994140625,2009.3599853515625,14096.2998046875,1359.0999755859375,5630.39990234375
1998-12-17,8875.8203125,1179.97998046875,2043.8800048828125,14126.990234375,1366.18994140625,5685.2001953125
1998-12-18,8903.6298828125,1188.030029296875,2086.139892578125,14194.2900390625,1405.9599609375,5741.89990234375
1998-12-21,8988.849609375,1202.8399658203125,2138.030029296875,14152.9501953125,1397.72998046875,5876.5
1998-12-22,9044.4599609375,1203.5699462890625,2120.97998046875,13779.4501953125,1412.4000244140625,5843.2998046875
1998-12-24,9217.990234375,1226.27001953125,2163.0400390625,13706.73046875,1392.75,5867.2001953125
1998-12-29,9320.98046875,1241.81005859375,2181.77001953125,13846.900390625,1378.449951171875,5941.5
1998-12-30,9274.6396484375,1231.9300537109375,2166.949951171875,13842.169921875,1394.699951171875,5882.60009765625
1999-01-04,9184.26953125,1228.0999755859375,2208.050048828125,13415.8896484375,1400.1099853515625,5879.39990234375
1999-01-06,9544.9697265625,1272.3399658203125,2320.860107421875,13468.4599609375,1464.969970703125,6148.7998046875
1999-01-07,9537.759765625,1269.72998046875,2326.090087890625,13536.5595703125,1517.8800048828125,6101.2001953125
1999-01-08,9643.3203125,1275.0899658203125,2344.409912109375,13391.8095703125,1545.1800537109375,6147.2001953125
1999-01-11,9619.8896484375,1263.8800048828125,2384.590087890625,13368.48046875,1543.0799560546875,6085.0
1999-01-12,9474.6796875,1239.510009765625,2320.75,13360.9697265625,1536.97998046875,6033.60009765625
1999-01-13,9349.5595703125,1234.4000244140625,2316.81005859375,13403.599609375,1506.06005859375,5850.10009765625
1999-01-14,9120.9296875,1212.18994140625,2276.820068359375,13738.8603515625,1476.3900146484375,5820.2001953125
1999-01-20,9335.91015625,1256.6199951171875,2415.489990234375,14028.0498046875,1548.27001953125,6105.60009765625
1999-01-21,9264.080078125,1235.1600341796875,2344.719970703125,14245.419921875,1504.06005859375,6022.2998046875
1999-01-22,9120.669921875,1225.18994140625,2338.8798828125,14154.400390625,1478.75,5861.2001953125
1999-01-25,9203.3203125,1233.97998046875,2369.31005859375,14208.8095703125,1398.02001953125,5880.89990234375
1999-01-26,9324.580078125,1252.31005859375,2433.409912109375,14382.009765625,1417.1400146484375,5885.7001953125
1999-01-27,9200.23046875,1243.1700439453125,2407.139892578125,14450.0595703125,1457.43994140625,5876.39990234375
1999-01-28,9281.330078125,1265.3699951171875,2477.340087890625,14342.3203125,1426.02001953125,5872.5
1999-01-29,9358.830078125,1279.6400146484375,2505.889892578125,14499.25,1428.1400146484375,5896.0
1999-02-01,9345.7001953125,1273.0,2510.090087890625,14465.1796875,1406.8699951171875,6012.39990234375
1999-02-02,9274.1201171875,1261.989990234375,2463.419921875,14349.830078125,1386.5899658203125,6013.0
